cycle,cycle_dir,analyte_id,analyte_column,sex,age_group,race_ethnicity,n_unweighted,n_weighted,pct_below_lod,weighted,weight_column,p5,p10,p25,p50,p75,p90,p95
I,2015_2016,sm_pfos,LBXMFOS,female,40-59,nh_asian,37,2480785.0020250003,0.0,True,WTSB2YR,0.3,0.3200813369639936,0.6998530699451775,1.1,1.8659498627568254,5.018877095059208,7.2179986831348755
I,2015_2016,sm_pfos,LBXMFOS,female,40-59,nh_black,93,5191054.809218001,0.021505376344086023,True,WTSB2YR,0.149593599071438,0.3,0.6,1.1,1.8,3.016088324173654,4.019340549611046
I,2015_2016,sm_pfos,LBXMFOS,female,40-59,nh_white,72,25350748.998661,0.013888888888888888,True,WTSB2YR,0.3771715206765531,0.46694818546780986,0.6452460395751578,1.174230324787942,2.0,2.6,3.7669234306348898
I,2015_2016,sm_pfos,LBXMFOS,female,60_plus,all,283,34443876.600986004,0.0035335689045936395,True,WTSB2YR,0.4396809693578949,0.7,1.2,2.2,4.0,5.931250836616057,7.141109085939164
I,2015_2016,sm_pfos,LBXMFOS,female,60_plus,hispanic,100,3016024.7727549993,0.0,True,WTSB2YR,0.7455070537859474,0.9,1.4,1.9,3.0,4.4,5.546501179926911
I,2015_2016,sm_pfos,LBXMFOS,female,60_plus,nh_asian,21,1504672.714996,0.0,True,WTSB2YR,0.3509967454379993,0.5643828596043992,1.2681713362720572,1.9532635998321293,3.256768518186796,5.0,8.22089446083394
I,2015_2016,sm_pfos,LBXMFOS,female,60_plus,nh_black,51,3233426.994988,0.0,True,WTSB2YR,0.6,0.6605336689147683,1.5085872986094735,2.673951951226463,3.8350347067028476,7.104265561194541,11.239620044602939
I,2015_2016,sm_pfos,LBXMFOS,female,60_plus,nh_white,101,25328671.523330998,0.0,True,WTSB2YR,0.4053833041598201,0.8,1.2,2.3,4.3367612429246165,6.0,7.16755958317289
I,2015_2016,sm_pfos,LBXMFOS,female,all_ages,all,1029,128933702.808634,0.012633624878522837,True,WTSB2YR,0.2,0.4,0.6,1.0,1.9,3.5,4.853012941360551
I,2015_2016,sm_pfos,LBXMFOS,female,all_ages,hispanic,338,20623809.956731997,0.005917159763313609,True,WTSB2YR,0.2,0.3,0.4,0.7,1.2,2.3,3.1
I,2015_2016,sm_pfos,LBXMFOS,female,all_ages,nh_asian,109,7224909.184446001,0.009174311926605505,True,WTSB2YR,0.2,0.3,0.6,1.0,1.8186488916051047,3.7095986568317065,5.018874508245535
I,2015_2016,sm_pfos,LBXMFOS,female,all_ages,nh_black,245,15703308.56785,0.02857142857142857,True,WTSB2YR,0.1,0.2,0.4,0.8,1.8,3.5224327064046266,4.895249076282008
I,2015_2016,sm_pfos,LBXMFOS,female,all_ages,nh_white,297,79926137.10355,0.006734006734006734,True,WTSB2YR,0.3,0.4,0.7,1.1,2.1,3.9199823333712485,5.144993930663317
I,2015_2016,sm_pfos,LBXMFOS,female,all_ages,other,40,5455537.996056,0.025,True,WTSB2YR,0.3,0.4,0.6,1.4000562889626273,1.9,2.6440160050355055,3.47005575193351
I,2015_2016,sm_pfos,LBXMFOS,male,12-19,all,194,15501492.697254,0.005154639175257732,True,WTSB2YR,0.4,0.5,0.8,1.0,1.4,1.8,2.020041999541614
I,2015_2016,sm_pfos,LBXMFOS,male,12-19,hispanic,68,3677142.603667,0.0,True,WTSB2YR,0.37403616540652324,0.4855257611849012,0.6,0.8,1.0,1.4872789451455966,2.0
I,2015_2016,sm_pfos,LBXMFOS,male,12-19,nh_asian,20,702997.331655,0.0,True,WTSB2YR,0.25642137927619363,0.5000432003565958,0.8541578337954381,1.0285607166694308,1.7360376802184696,2.2717986461740916,2.897853541027277
I,2015_2016,sm_pfos,LBXMFOS,male,12-19,nh_black,38,1793759.0223919998,0.0,True,WTSB2YR,0.3,0.3,0.5,0.7,1.0215226558006953,1.2,1.790770881876982
I,2015_2016,sm_pfos,LBXMFOS,male,12-19,nh_white,57,8498675.320038,0.017543859649122806,True,WTSB2YR,0.5,0.7208542288072324,0.885326340622111,1.2,1.5,1.8,1.9956220190551703
I,2015_2016,sm_pfos,LBXMFOS,male,20-39,all,270,39364899.485848,0.018518518518518517,True,WTSB2YR,0.5527113633798765,0.8,1.1,1.6,2.6,3.7461474034014324,4.982449163146687
I,2015_2016,sm_pfos,LBXMFOS,male,20-39,hispanic,88,8435181.10052,0.022727272727272728,True,WTSB2YR,0.5202755285948917,0.6948622609349753,1.0,1.4,2.0,2.5,3.0065928197043257
I,2015_2016,sm_pfos,LBXMFOS,male,20-39,nh_asian,38,2683270.8213859997,0.0,True,WTSB2YR,0.5328102514370137,0.6,0.8510320994704199,1.3,1.423881703377015,2.3323426191260137,2.75851724001488
I,2015_2016,sm_pfos,LBXMFOS,male,20-39,nh_black,51,4402312.5370660005,0.0196078431372549,True,WTSB2YR,0.7031876455604739,0.9,1.1,1.6,2.3193617788236653,3.6,4.030042784514119
I,2015_2016,sm_pfos,LBXMFOS,male,20-39,nh_white,77,21871687.884106003,0.025974025974025976,True,WTSB2YR,0.5,0.8,1.149531879295439,1.7824655150663702,2.9203773606683385,4.576368283812927,5.728491235473426
I,2015_2016,sm_pfos,LBXMFOS,male,40-59,all,247,39865668.375799,0.008097165991902834,True,WTSB2YR,0.8,1.0,1.6,2.6,3.6303202310506153,5.440372773440829,6.9
I,2015_2016,sm_pfos,LBXMFOS,male,40-59,hispanic,65,6254324.199072,0.0,True,WTSB2YR,0.3,0.972054290654185,1.3296190029011912,2.1,3.0550363073518216,3.839795295015372,4.61647718940568
I,2015_2016,sm_pfos,LBXMFOS,male,40-59,nh_asian,33,2135567.379069,0.0,True,WTSB2YR,0.5756218488873512,0.7881754388774348,1.2,2.3077574277015027,3.5485960067228697,5.688057033506051,6.8
I,2015_2016,sm_pfos,LBXMFOS,male,40-59,nh_black,55,3975332.3875889997,0.01818181818181818,True,WTSB2YR,0.6549206226460369,1.5,2.0,3.4,4.8802926087808105,6.765014859549037,9.143895319073549
I,2015_2016,sm_pfos,LBXMFOS,male,40-59,nh_white,80,26102101.670417003,0.0125,True,WTSB2YR,0.8559275989194676,1.026472543658572,1.6512985304096168,2.6039082450828173,3.6089196030665303,5.424195143878044,6.9
I,2015_2016,sm_pfos,LBXMFOS,male,60_plus,all,253,28130413.361337,0.007905138339920948,True,WTSB2YR,0.8239073873042388,1.4,1.9,2.9,4.5,6.7,7.7983661188104225
I,2015_2016,sm_pfos,LBXMFOS,male,60_plus,hispanic,70,2286972.526127,0.014285714285714285,True,WTSB2YR,0.6,1.400367312454746,1.9,2.8,4.0,4.945213980779657,6.281794614350626
I,2015_2016,sm_pfos,LBXMFOS,male,60_plus,nh_asian,20,1277268.062016,0.0,True,WTSB2YR,0.3,0.3169450099686155,1.2467075230695615,2.2776674860195683,4.013335949888186,6.337941501089219,7.698367884947685
I,2015_2016,sm_pfos,LBXMFOS,male,60_plus,nh_black,50,2195348.019396,0.02,True,WTSB2YR,0.2489219354014479,0.9719820314188444,2.0778395269501697,3.574498468145279,5.7,7.295345926536672,8.3712942619243
I,2015_2016,sm_pfos,LBXMFOS,male,60_plus,nh_white,108,21165610.148724,0.0,True,WTSB2YR,1.0412645119167467,1.4,1.8410186229734278,3.0,4.569981750350664,6.765798926954793,7.93757146884171
I,2015_2016,sm_pfos,LBXMFOS,male,all_ages,all,964,122862473.920238,0.01037344398340249,True,WTSB2YR,0.6,0.8,1.3,2.0,3.3,5.1,6.3
I,2015_2016,sm_pfos,LBXMFOS,male,all_ages,hispanic,291,20653620.429385997,0.010309278350515464,True,WTSB2YR,0.4,0.6,1.0,1.5,2.4,3.3,4.13517072993943
I,2015_2016,sm_pfos,LBXMFOS,male,all_ages,nh_asian,111,6799103.594126001,0.0,True,WTSB2YR,0.4,0.6,1.0,1.4,2.6356868397455333,3.99499390929967,5.7315902079475585
I,2015_2016,sm_pfos,LBXMFOS,male,all_ages,nh_black,194,12366751.966443,0.015463917525773196,True,WTSB2YR,0.4,0.6327719889422339,1.1,2.0998089757425666,3.6,5.7,7.1
I,2015_2016,sm_pfos,LBXMFOS,male,all_ages,nh_white,322,77638075.023285,0.012422360248447204,True,WTSB2YR,0.8,0.9,1.4,2.2,3.6771073872764104,5.2,6.862373092947792
I,2015_2016,sm_pfos,LBXMFOS,male,all_ages,other,46,5404922.906998,0.0,True,WTSB2YR,0.6920502521762085,0.8408256064907613,1.569409953780214,1.9623755410417874,2.6186150258582237,4.190406041850768,5.309103174912453
J,2017_2018,n_pfoa,LBXNFOA,all,12-19,all,313,28969188.891374998,0.0,True,WTSB2YR,0.5,0.6,0.8,1.0812594103122732,1.6,2.0,2.3227883953803725
J,2017_2018,n_pfoa,LBXNFOA,all,12-19,hispanic,93,7215668.524125,0.0,True,WTSB2YR,0.4,0.5,0.7,1.0,1.4,1.8857664469085775,2.7128154539771865
J,2017_2018,n_pfoa,LBXNFOA,all,12-19,nh_asian,40,1549126.7263850002,0.0,True,WTSB2YR,0.6,0.7,0.7507413103404166,1.070961507865608,1.6076833646613031,2.7207829358781432,4.0644744268928985
J,2017_2018,n_pfoa,LBXNFOA,all,12-19,nh_black,63,3848870.3637589994,0.0,True,WTSB2YR,0.46414211261127614,0.5,0.6,0.9,1.2,1.5852602308203287,1.6
J,2017_2018,n_pfoa,LBXNFOA,all,12-19,nh_white,93,15047017.781746998,0.0,True,WTSB2YR,0.5708716960522906,0.7,0.8973430683075492,1.2,1.6625938600633192,2.100699235861925,2.3230579207671322
J,2017_2018,n_pfoa,LBXNFOA,all,12-19,other,24,1308505.4953589998,0.0,True,WTSB2YR,0.5349162651105148,0.6,0.9,1.0305213415580288,1.8,2.0605878557486674,2.4459321049039913
J,2017_2018,n_pfoa,LBXNFOA,all,20-39,all,499,81661620.780698,0.006012024048096192,True,WTSB2YR,0.4,0.5,0.7,1.2,1.7,2.3,2.7
J,2017_2018,n_pfoa,LBXNFOA,all,20-39,hispanic,130,17568654.103227,0.007692307692307693,True,WTSB2YR,0.3,0.4,0.6,1.1,1.5,2.0,2.3
J,2017_2018,n_pfoa,LBXNFOA,all,20-39,nh_asian,69,5551348.359650001,0.0,True,WTSB2YR,0.3452568408226406,0.4,0.6640468941943111,1.2,2.077815075766725,5.781233674656416,6.8350463651289965
J,2017_2018,n_pfoa,LBXNFOA,all,20-39,nh_black,113,10020309.690137,0.017699115044247787,True,WTSB2YR,0.2,0.3,0.7,1.1,1.5,2.1,2.8427868511466925
J,2017_2018,n_pfoa,LBXNFOA,all,20-39,nh_white,163,44445906.33185,0.0,True,WTSB2YR,0.5,0.6,0.8,1.3,1.9,2.4,2.7
J,2017_2018,n_pfoa,LBXNFOA,all,20-39,other,24,4075402.2958339998,0.0,True,WTSB2YR,0.3,0.5,0.5458037914337052,0.8415795122072502,1.4,1.6,1.6
J,2017_2018,n_pfoa,LBXNFOA,all,40-59,all,513,79211749.76572399,0.001949317738791423,True,WTSB2YR,0.5,0.6,0.9,1.4,2.1,3.3,4.614838782299977
J,2017_2018,n_pfoa,LBXNFOA,all,40-59,hispanic,118,12688936.917647002,0.0,True,WTSB2YR,0.5,0.6,0.8148135070333244,1.2,1.7,2.5191321754151206,4.062409293775876
J,2017_2018,n_pfoa,LBXNFOA,all,40-59,nh_asian,96,4219588.385952,0.0,True,WTSB2YR,0.5,0.6680477678241689,1.0,1.5,2.3,3.1558210447719306,5.089309787475593
J,2017_2018,n_pfoa,LBXNFOA,all,40-59,nh_black,115,8904330.867151,0.008695652173913044,True,WTSB2YR,0.29439127217101196,0.45640404654190236,0.7,1.2,1.7,2.7,3.1361869121000083
J,2017_2018,n_pfoa,LBXNFOA,all,40-59,nh_white,153,49537303.192168,0.0,True,WTSB2YR,0.5416638408505973,0.7,1.0,1.4,2.3,3.505733753802353,4.951579563198637
J,2017_2018,n_pfoa,LBXNFOA,all,40-59,other,31,3861590.402806,0.0,True,WTSB2YR,0.6,0.6441650772665153,0.9,1.1,1.3286557519274005,2.535487868864792,2.6651538283087923
J,2017_2018,n_pfoa,LBXNFOA,all,60_plus,all,604,65270299.990158,0.004966887417218543,True,WTSB2YR,0.4,0.7,1.2025916292100638,1.8,2.5735470605661295,3.5,4.3
J,2017_2018,n_pfoa,LBXNFOA,all,60_plus,hispanic,132,5912416.05807,0.0,True,WTSB2YR,0.5,0.6,0.9,1.4634919788484204,2.0,2.6317145820449213,3.26237943465048
J,2017_2018,n_pfoa,LBXNFOA,all,60_plus,nh_asian,52,2758831.430326,0.0,True,WTSB2YR,0.8414770738425181,1.0506488641571492,1.7,2.6,3.5,6.113466245883732,6.757055237911739
J,2017_2018,n_pfoa,LBXNFOA,all,60_plus,nh_black,139,5692501.09179,0.007194244604316547,True,WTSB2YR,0.5,0.7,1.1440190219154964,1.7,2.4,3.560981600977766,4.6
J,2017_2018,n_pfoa,LBXNFOA,all,60_plus,nh_white,258,49221843.881625,0.003875968992248062,True,WTSB2YR,0.3,0.8,1.3,1.9,2.6,3.6,4.172071975196573
J,2017_2018,n_pfoa,LBXNFOA,all,60_plus,other,23,1684707.5283470002,0.043478260869565216,True,WTSB2YR,0.5073399423530935,0.622014941626346,0.9,1.1968165552766445,2.1206278828940355,2.6929470820917225,3.196026158147436
J,2017_2018,n_pfoa,LBXNFOA,all,all_ages,all,1929,255112859.42795503,0.0036288232244686366,True,WTSB2YR,0.4,0.6,0.9,1.4,2.0,2.9,3.7
J,2017_2018,n_pfoa,LBXNFOA,all,all_ages,hispanic,473,43385675.60306901,0.0021141649048625794,True,WTSB2YR,0.4,0.5,0.7,1.2,1.6,2.3,2.8663185659525507
J,2017_2018,n_pfoa,LBXNFOA,all,all_ages,nh_asian,257,14078894.902313,0.0,True,WTSB2YR,0.4,0.6,0.9,1.4,2.6,4.653805604066356,6.527205955823634
J,2017_2018,n_pfoa,LBXNFOA,all,all_ages,nh_black,430,28466012.012837,0.009302325581395349,True,WTSB2YR,0.3,0.4,0.7,1.2,1.7,2.6,3.3
J,2017_2018,n_pfoa,LBXNFOA,all,all_ages,nh_white,667,158252071.18738997,0.0014992503748125937,True,WTSB2YR,0.5,0.6,1.0,1.5,2.2,3.1,3.7111870621398158
J,2017_2018,n_pfoa,LBXNFOA,all,all_ages,other,102,10930205.722346,0.00980392156862745,True,WTSB2YR,0.5,0.5,0.7,1.0974943686193281,1.5,2.1777064381392934,2.6
J,2017_2018,n_pfoa,LBXNFOA,female,12-19,all,149,13672575.768884998,0.0,True,WTSB2YR,0.4,0.5,0.7,1.0,1.4,2.0,2.4002048015181034
J,2017_2018,n_pfoa,LBXNFOA,female,12-19,hispanic,46,3394580.382888,0.0,True,WTSB2YR,0.4,0.4526551106540461,0.6,0.8,1.2,1.4,1.6349224949197587
J,2017_2018,n_pfoa,LBXNFOA,female,12-19,nh_asian,21,959415.7217029999,0.0,True,WTSB2YR,0.6,0.6845661769144893,0.7,0.9132728378993975,1.5364762614809804,2.227732207915895,3.94583633634592
J,2017_2018,n_pfoa,LBXNFOA,female,12-19,nh_black,31,1945695.0450260004,0.0,True,WTSB2YR,0.38366202491273854,0.46928022256466395,0.5,0.6266341902449678,0.8282553405527692,1.1383236172287987,1.2175388222187147
J,2017_2018,n_pfoa,LBXNFOA,female,12-19,nh_white,40,6651016.3133189995,0.0,True,WTSB2YR,0.5,0.6,0.8083515106254774,1.2,1.7104145420148096,2.3,2.7040509298680035
J,2017_2018,n_pfoa,LBXNFOA,female,20-39,all,270,41429468.845167994,0.003703703703703704,True,WTSB2YR,0.3,0.4,0.6,0.8,1.4,2.0,2.4964597604960437
J,2017_2018,n_pfoa,LBXNFOA,female,20-39,hispanic,70,8627863.364408001,0.0,True,WTSB2YR,0.3,0.3,0.5,0.6864248140858303,1.2,1.705981053192088,2.8345565175331875
J,2017_2018,n_pfoa,LBXNFOA,female,20-39,nh_asian,35,2782905.938647,0.0,True,WTSB2YR,0.3,0.3459318482268551,0.43885352070197375,0.9,1.6963214863810623,3.1942821029728266,6.241022196720764
J,2017_2018,n_pfoa,LBXNFOA,female,20-39,nh_black,63,5377283.370973,0.015873015873015872,True,WTSB2YR,0.2,0.2,0.4,0.8,1.1,1.5,1.9451640237672403
J,2017_2018,n_pfoa,LBXNFOA,female,20-39,nh_white,88,22078000.815822,0.0,True,WTSB2YR,0.4,0.5,0.6,0.9,1.5814845653434244,2.2944584746894243,2.4
J,2017_2018,n_pfoa,LBXNFOA,female,40-59,all,258,40225380.206749,0.0,True,WTSB2YR,0.4,0.5,0.7,1.2,1.9,3.29698167225294,4.812339956953743
J,2017_2018,n_pfoa,LBXNFOA,female,40-59,hispanic,69,6397241.000543,0.0,True,WTSB2YR,0.5,0.5646902960840416,0.8,1.1,1.5,1.8527422917150003,2.7080401182272906
J,2017_2018,n_pfoa,LBXNFOA,female,40-59,nh_asian,51,2308280.3591380003,0.0,True,WTSB2YR,0.4,0.5148990859923948,0.9,1.335735135719233,2.1,2.733271704209781,5.640610526134818
J,2017_2018,n_pfoa,LBXNFOA,female,40-59,nh_black,58,4874899.842144,0.0,True,WTSB2YR,0.2130764753233717,0.4,0.5,0.8177696957627734,1.8147437280533618,2.771019185555266,3.4348808690900077
J,2017_2018,n_pfoa,LBXNFOA,female,40-59,nh_white,64,24749298.453231,0.0,True,WTSB2YR,0.5,0.6,0.7883575465695413,1.2619004230166093,2.5135142902879566,3.6754176799373384,5.4428228714361415
J,2017_2018,n_pfoa,LBXNFOA,female,60_plus,all,300,36555825.911218,0.0033333333333333335,True,WTSB2YR,0.4,0.7,1.1,1.7,2.4,3.354868446429016,4.3
J,2017_2018,n_pfoa,LBXNFOA,female,60_plus,hispanic,68,3168961.0467000003,0.0,True,WTSB2YR,0.5223041221357727,0.655869177615091,0.9,1.5,1.8355032257814798,2.602305856605276,3.9506780642230845
J,2017_2018,n_pfoa,LBXNFOA,female,60_plus,nh_asian,30,1525429.962293,0.0,True,WTSB2YR,0.9,1.0763231370922473,1.7,2.5354687136984975,3.209338040225679,4.709255015837183,6.090678585514097
J,2017_2018,n_pfoa,LBXNFOA,female,60_plus,nh_black,67,3254798.5220299996,0.0,True,WTSB2YR,0.5,0.7,1.0402562856367905,1.7,2.2468697965279287,3.427184285758546,4.211164073183502
J,2017_2018,n_pfoa,LBXNFOA,female,60_plus,nh_white,124,27600920.749739997,0.0,True,WTSB2YR,0.3,0.7360366704298781,1.2,1.8,2.5,3.458011435296348,4.183302654796781
J,2017_2018,n_pfoa,LBXNFOA,female,all_ages,all,977,131883250.73201999,0.0020470829068577278,True,WTSB2YR,0.4,0.5,0.7,1.2,1.9,2.8370401202682505,3.7
J,2017_2018,n_pfoa,LBXNFOA,female,all_ages,hispanic,253,21588645.794538997,0.0,True,WTSB2YR,0.39256530452449245,0.4,0.6,0.9997595832355912,1.4,1.803018305661244,2.667031524121675
J,2017_2018,n_pfoa,LBXNFOA,female,all_ages,nh_asian,137,7576031.981781,0.0,True,WTSB2YR,0.4,0.4,0.7,1.3,2.3,3.473059607722776,5.848458305380705
J,2017_2018,n_pfoa,LBXNFOA,female,all_ages,nh_black,219,15452676.780172998,0.0045662100456621,True,WTSB2YR,0.2,0.3961611770996752,0.6,0.9,1.5,2.453907802639428,3.286144410011396
J,2017_2018,n_pfoa,LBXNFOA,female,all_ages,nh_white,316,81079236.33211198,0.0,True,WTSB2YR,0.4,0.5,0.8,1.3,2.1,3.0,3.8107438614378157
J,2017_2018,n_pfoa,LBXNFOA,female,all_ages,other,52,6186659.843415,0.019230769230769232,True,WTSB2YR,0.3046965776928862,0.5,0.6,0.9,1.5,1.8,2.1
J,2017_2018,n_pfoa,LBXNFOA,male,12-19,all,164,15296613.12249,0.0,True,WTSB2YR,0.6,0.7,0.9,1.1,1.6,2.0295443316084074,2.3806615701008864
J,2017_2018,n_pfoa,LBXNFOA,male,12-19,hispanic,47,3821088.1412369995,0.0,True,WTSB2YR,0.5,0.6209178552874774,0.9,1.17211117844625,1.6404066130537587,1.9862113862949566,2.8
J,2017_2018,n_pfoa,LBXNFOA,male,12-19,nh_black,32,1903175.318733,0.0,True,WTSB2YR,0.592756163034599,0.7,0.9,1.1,1.4393607169123699,1.6,1.7341770558893879
J,2017_2018,n_pfoa,LBXNFOA,male,12-19,nh_white,53,8396001.468428,0.0,True,WTSB2YR,0.6451049176547214,0.7,0.9,1.1,1.603581272416265,2.1,2.271303872655851
J,2017_2018,n_pfoa,LBXNFOA,male,20-39,all,229,40232151.93553001,0.008733624454148471,True,WTSB2YR,0.6,0.7,1.1,1.4,2.0,2.462476152646356,3.164744257656363
J,2017_2018,n_pfoa,LBXNFOA,male,20-39,hispanic,60,8940790.738818998,0.016666666666666666,True,WTSB2YR,0.4,0.7,1.1,1.3,1.6,2.116897713853683,2.3
J,2017_2018,n_pfoa,LBXNFOA,male,20-39,nh_asian,34,2768442.421003,0.0,True,WTSB2YR,0.6,0.7,1.0,1.3,2.6131788513362637,6.998919090296734,14.177601514905284
J,2017_2018,n_pfoa,LBXNFOA,male,20-39,nh_black,50,4643026.319164,0.02,True,WTSB2YR,0.3623643854491755,0.542546572513357,1.0687943304538239,1.4,1.9,2.394527117320129,3.278838355119977
J,2017_2018,n_pfoa,LBXNFOA,male,20-39,nh_white,75,22367905.516028002,0.0,True,WTSB2YR,0.8257325472437871,0.9,1.1,1.5,2.0,2.6,3.0288474192536743
J,2017_2018,n_pfoa,LBXNFOA,male,40-59,all,255,38986369.558975,0.00392156862745098,True,WTSB2YR,0.7,0.9,1.1,1.5,2.2,3.4,4.073327053971589
J,2017_2018,n_pfoa,LBXNFOA,male,40-59,hispanic,49,6291695.917103999,0.0,True,WTSB2YR,0.6,0.7,0.9227263411719379,1.3475654203578076,2.1985361749621304,3.051084689829637,4.271759792644907
J,2017_2018,n_pfoa,LBXNFOA,male,40-59,nh_asian,45,1911308.0268140002,0.0,True,WTSB2YR,0.7984155198357541,0.9378269678683431,1.348331410919106,1.8,2.532777799312911,3.3428608878744552,4.9055343124938
J,2017_2018,n_pfoa,LBXNFOA,male,40-59,nh_black,57,4029431.025007,0.017543859649122806,True,WTSB2YR,0.6131433362418924,0.7,1.0,1.4,1.7,2.6122395614551053,2.9
J,2017_2018,n_pfoa,LBXNFOA,male,40-59,nh_white,89,24788004.738937,0.0,True,WTSB2YR,0.8,0.9465518767549392,1.2,1.6,2.263768824781623,3.5,4.047560478476788
J,2017_2018,n_pfoa,LBXNFOA,male,60_plus,all,304,28714474.078939997,0.006578947368421052,True,WTSB2YR,0.4,0.8,1.4,1.9,2.7,3.6526002940495306,4.4462614709307635
J,2017_2018,n_pfoa,LBXNFOA,male,60_plus,hispanic,64,2743455.01137,0.0,True,WTSB2YR,0.5,0.5,0.9,1.3,2.024377020903796,2.652229890026698,3.0672745766047047
J,2017_2018,n_pfoa,LBXNFOA,male,60_plus,nh_asian,22,1233401.4680330001,0.0,True,WTSB2YR,0.6681246087977237,1.1394590048558026,1.9,2.667987679767328,4.141820919364582,6.73875147898271,7.515152031907707
J,2017_2018,n_pfoa,LBXNFOA,male,60_plus,nh_black,72,2437702.56976,0.013888888888888888,True,WTSB2YR,0.5,0.8842280659959977,1.3,1.7327023006382072,2.6987597912273693,4.255883621090594,4.6
J,2017_2018,n_pfoa,LBXNFOA,male,60_plus,nh_white,134,21620923.131885,0.007462686567164179,True,WTSB2YR,0.35410872729754134,0.8809190694150193,1.5049300218351565,1.929593197554093,2.7,3.6,4.176619882957623
J,2017_2018,n_pfoa,LBXNFOA,male,all_ages,all,952,123229608.695935,0.005252100840336135,True,WTSB2YR,0.6,0.8,1.1,1.5,2.1,3.0,3.7
J,2017_2018,n_pfoa,LBXNFOA,male,all_ages,hispanic,220,21797029.808530003,0.004545454545454545,True,WTSB2YR,0.5,0.7,0.9,1.3,1.8,2.3,2.9
J,2017_2018,n_pfoa,LBXNFOA,male,all_ages,nh_asian,120,6502862.920532,0.0,True,WTSB2YR,0.6,0.7515309352908892,1.0,1.643725755305456,2.703344756859254,5.7461189320636405,7.29073688035502
J,2017_2018,n_pfoa,LBXNFOA,male,all_ages,nh_black,211,13013335.232664,0.014218009478672985,True,WTSB2YR,0.5,0.7,1.0,1.4,1.8,2.7,3.3
J,2017_2018,n_pfoa,LBXNFOA,male,all_ages,nh_white,351,77172834.85527799,0.002849002849002849,True,WTSB2YR,0.7,0.9,1.1,1.7,2.2,3.2,3.659091916281767
J,2017_2018,n_pfoa,LBXNFOA,male,all_ages,other,50,4743545.878931,0.0,True,WTSB2YR,0.5,0.5723637935793906,0.9,1.1,1.599223293749101,2.6,2.9
J,2017_2018,n_pfos,LBXNFOS,all,12-19,all,313,28969188.891374998,0.0,True,WTSB2YR,0.8,0.9,1.2,1.8581052147400934,2.8,4.05854921278027,5.825821742553435
J,2017_2018,n_pfos,LBXNFOS,all,12-19,hispanic,93,7215668.524125,0.0,True,WTSB2YR,0.8,0.9,1.1,1.5,2.3299584039624097,3.2,4.407291846371691
J,2017_2018,n_pfos,LBXNFOS,all,12-19,nh_asian,40,1549126.7263850002,0.0,True,WTSB2YR,0.7,0.8090962742594681,1.0,1.4,2.461094967256061,5.054534796791553,8.196569778498834
J,2017_2018,n_pfos,LBXNFOS,all,12-19,nh_black,63,3848870.3637589994,0.0,True,WTSB2YR,0.6249860010058869,0.8,1.1377270063506648,1.7,2.219116791618449,3.308666495738901,5.121333982198966
J,2017_2018,n_pfos,LBXNFOS,all,12-19,nh_white,93,15047017.781746998,0.0,True,WTSB2YR,0.8,1.0272937156080129,1.4,2.1,3.1815610177625158,4.4302815864520895,6.060309632833451
J,2017_2018,n_pfos,LBXNFOS,all,12-19,other,24,1308505.4953589998,0.0,True,WTSB2YR,1.1,1.3105948346222258,1.566713122511213,1.8,2.4651455961464785,3.773796290772825,11.650417728763436
J,2017_2018,n_pfos,LBXNFOS,all,20-39,all,499,81661620.780698,0.004008016032064128,True,WTSB2YR,0.7,0.9,1.6,2.4328498249120405,3.869641291764294,5.9,6.798748016168918
J,2017_2018,n_pfos,LBXNFOS,all,20-39,hispanic,130,17568654.103227,0.007692307692307693,True,WTSB2YR,0.6,0.7,1.2,1.9,3.1,4.859846992050658,5.784007517471787
J,2017_2018,n_pfos,LBXNFOS,all,20-39,nh_asian,69,5551348.359650001,0.0,True,WTSB2YR,0.4,0.6521690877734913,1.3,2.748257000574832,4.7969322800780905,9.79633841395341,18.349247458646783
J,2017_2018,n_pfos,LBXNFOS,all,20-39,nh_black,113,10020309.690137,0.008849557522123894,True,WTSB2YR,0.517974656848932,1.1,1.5,2.3475447221671666,3.61744646897044,6.380443625499989,7.331547167104732
J,2017_2018,n_pfos,LBXNFOS,all,20-39,nh_white,163,44445906.33185,0.0,True,WTSB2YR,0.8864610253047615,1.3,1.9,2.6,4.2,5.9,6.730164182471895
J,2017_2018,n_pfos,LBXNFOS,all,20-39,other,24,4075402.2958339998,0.0,True,WTSB2YR,0.5337006658794092,0.734219044019277,1.2,1.3868099004923276,2.9,3.461367749426173,4.557300692636029
J,2017_2018,n_pfos,LBXNFOS,all,40-59,all,513,79211749.76572399,0.001949317738791423,True,WTSB2YR,0.9,1.1,1.9,3.2,5.2,7.983257156792906,10.912343607463535
J,2017_2018,n_pfos,LBXNFOS,all,40-59,hispanic,118,12688936.917647002,0.0,True,WTSB2YR,0.7133644503673848,1.2,1.6,2.893544653656653,4.723054520927183,6.21594606251797,8.16628767367458
J,2017_2018,n_pfos,LBXNFOS,all,40-59,nh_asian,96,4219588.385952,0.0,True,WTSB2YR,0.6481504702794318,0.9,1.7060507328004983,3.4577591342035054,7.170873701574429,15.013875273663105,24.233573474904084
J,2017_2018,n_pfos,LBXNFOS,all,40-59,nh_black,115,8904330.867151,0.008695652173913044,True,WTSB2YR,0.6,1.154187901545475,1.7072343144223168,3.5035842653233837,5.890558835637514,12.617704748675738,16.691246841057676
